Feature	r2_score	cell_count_coef	dose_coef	intercept
Nuclei_AreaShape_Zernike_5_1	3.897826566567897e-05	-5.455109298864773e-05	0.0016196536815650908	0.007249367357358549
Nuclei_AreaShape_Zernike_5_3	7.102287739746416e-05	-6.377037165375486e-05	0.0025464417153707943	0.013577304164173099
Nuclei_AreaShape_Zernike_5_5	0.0005068211828108682	-8.809552686546933e-05	-0.006501561277867162	0.03703435046594322
Nuclei_AreaShape_Zernike_6_0	0.00012958602770762884	0.00010181700886330629	0.001501817533134169	-0.03511091440299841
Nuclei_AreaShape_Zernike_6_2	0.0011897281389187109	0.000236921927454143	0.007511685276313185	-0.21947220017834662
Nuclei_AreaShape_Zernike_6_4	0.0013431575303928245	0.00022777175464185122	0.008463431461735824	-0.170396728205232
Nuclei_AreaShape_Zernike_6_6	8.931520520361058e-05	3.900094559485361e-05	-0.0031664553771649016	-0.09240865009246696
Nuclei_AreaShape_Zernike_7_1	0.00037897594374980414	-0.00015256863573238726	-0.0034911314280844184	0.10694932279338965
Nuclei_AreaShape_Zernike_7_3	0.00040127167778003514	-0.00010291844524053722	0.006874434917031983	0.02285720522380115
Nuclei_AreaShape_Zernike_7_5	0.0010029156527983085	0.00010361276478414283	0.009685300939062827	-0.11654637443705826
Nuclei_AreaShape_Zernike_7_7	0.0001015503882947355	-6.171644689340755e-05	-0.002322573818240957	0.002974484883831445
Nuclei_AreaShape_Zernike_8_0	0.0007802732376319677	-8.397063930510542e-05	-0.008949643171448161	0.06655932791257223
Nuclei_AreaShape_Zernike_8_2	0.002155435476682288	-0.0001735938110628314	-0.014318830693360872	0.15647042784044363
Nuclei_AreaShape_Zernike_8_4	0.0009457971758896067	0.00023431452312464758	0.005137464073203754	-0.1614437147666081
Nuclei_AreaShape_Zernike_8_6	0.003084116816079341	0.00030956388677303364	0.014082800199850797	-0.2689347670474157
Nuclei_AreaShape_Zernike_8_8	0.0002639829892047141	-9.358643871937166e-05	-0.0036052417635452183	-0.01543180229111557
Nuclei_AreaShape_Zernike_9_1	2.4391834428150183e-05	-3.813735043405878e-05	-0.0008899070242531485	0.03017526287309425
Nuclei_AreaShape_Zernike_9_3	9.32700920908136e-05	-7.758057842010534e-05	0.0027744684772842633	0.02751090105837112
Nuclei_AreaShape_Zernike_9_5	5.4000514116192555e-05	-3.311936211903126e-05	0.002617199553997281	-0.003924096541713155
Nuclei_AreaShape_Zernike_9_7	0.0002875239712888389	-6.752684677182398e-05	0.005946377109480499	-0.029786418592272566
Nuclei_AreaShape_Zernike_9_9	3.447596362460281e-05	5.870678350657422e-05	-0.0008131807353408178	-0.05130125936651758
Nuclei_Correlation_Correlation_Actin_ER	0.11490976032005518	0.0008048191584824287	0.11102022157701259	-0.6588514423753237
Nuclei_Correlation_Correlation_Actin_Hoechst	0.07165839558691778	-0.0006600556179876939	-0.08630187592528213	0.6249504806022177
Nuclei_Correlation_Correlation_Actin_Mitochondria	0.016420991383459427	-0.0007317855151083777	0.04212329352360558	0.370522621287448
Nuclei_Correlation_Correlation_Actin_PM	0.0008259206595034874	-0.00015977213260835117	-0.006871572089610691	0.11102187068829077
Nuclei_Correlation_Correlation_ER_Hoechst	0.007753361777766199	-0.00014430503555271128	0.03182767792714549	-0.005681935585206387
Nuclei_Correlation_Correlation_ER_Mitochondria	0.07186718085929478	0.0009388788700449547	0.08442470230645892	-0.7713706525992219
Nuclei_Correlation_Correlation_ER_PM	0.015204990568959409	0.0002124938055422056	0.04158054707098651	-0.3661946015149279
Nuclei_Correlation_Correlation_Hoechst_Mitochondria	0.010426168088815801	0.0005969441634987853	0.02382379533389397	-0.3924796618412725
Nuclei_Correlation_Correlation_Hoechst_PM	0.0661959323244079	0.00047871590678129773	0.08783136523843706	-0.4336086855558416
Nuclei_Correlation_Correlation_Mitochondria_PM	0.01994527259230494	0.0007727784788220709	0.0375455586699908	-0.7061536972904217
Nuclei_Correlation_K_Actin_ER	0.16838172695768827	0.0017943140576755481	0.10674327281921661	-1.2668038216763835
Nuclei_Correlation_K_Actin_Mitochondria	0.14406640127518933	0.002011833247185191	0.06819509223624198	-1.3736114809565134
Nuclei_Correlation_K_ER_Actin	0.15543218252567592	-0.0023428964252933024	-0.10369946196982002	1.5234966237702763
Nuclei_Correlation_K_ER_Hoechst	0.08640064814588533	0.001198233788958434	0.08291910498248131	-0.8663167930879503
Nuclei_Correlation_K_ER_Mitochondria	0.02042839936939278	0.0008598563920449558	-0.045341723517126536	-0.5052794751553773
Nuclei_Correlation_K_ER_PM	0.10852395094130218	0.0007742631454375431	0.11905869784509783	-0.5611591283101701
Nuclei_Correlation_K_Hoechst_Actin	0.2049258108938663	-0.00226480933493082	-0.12092878369216324	1.496135218613107
Nuclei_Correlation_K_Hoechst_ER	0.058847834389426645	-0.0009052283253227197	-0.07150064063266232	0.6415605826882202
Nuclei_Correlation_K_Hoechst_Mitochondria	0.11168512214217807	-0.00037828239652556447	-0.11027107705416157	0.338551456984834
Nuclei_Correlation_K_Hoechst_PM	0.005894067841710204	-0.0007860168913427721	-0.002145334181553379	0.5504548292351022
Nuclei_Correlation_K_Mitochondria_Actin	0.1369440810427619	-0.002674936400513269	-0.07693445163967585	1.6837898425296125
Nuclei_Correlation_K_Mitochondria_ER	0.027120431027063074	-0.0013140714862874244	0.05641193123087096	0.6965372935722631
Nuclei_Correlation_K_Mitochondria_PM	0.16148698321556765	-0.0012509531418599476	0.16942739039468613	0.5117604285595282
Nuclei_Correlation_K_PM_Actin	0.26838119636902813	-0.002338806599493222	-0.14049103084374082	1.5463861540200834
Nuclei_Correlation_K_PM_ER	0.100638189152091	-0.0007203589806731612	-0.10185545456014533	0.4886938062278239
Nuclei_Correlation_K_PM_Hoechst	0.007074661887433886	0.0007619482074713949	-7.366062811131293e-05	-0.5825895051128676
Nuclei_Correlation_K_PM_Mitochondria	0.15999994312084587	0.0001139287232304751	-0.13283395729053582	-0.05665103839239058
Nuclei_Correlation_Overlap_Actin_ER	0.08447207287838931	0.0009193428809308592	0.09008055695605502	-0.7235108681424368
Nuclei_Correlation_Overlap_Actin_Hoechst	0.007415210924748394	-1.4543683034280834e-05	-0.029263743056687535	0.06900669348351217
Nuclei_Correlation_Overlap_Actin_Mitochondria	0.001191128106953765	-0.0003295497197997701	0.004998203115814447	0.19450873280808706
Nuclei_Correlation_Overlap_Actin_PM	0.0016898537103048339	0.00020896919153300298	0.010847654356393763	-0.19146877472235427
Nuclei_Correlation_Overlap_ER_Hoechst	0.10016167868032222	0.0008206611894014422	0.10470571399980169	-0.694107416389421
Nuclei_Correlation_Overlap_ER_Mitochondria	0.12182469981411503	0.0012114145176415985	0.11579383014384818	-0.9621138230895477
Nuclei_Correlation_Overlap_ER_PM	0.15631530447330255	0.0011031558950130578	0.14378849093381474	-1.074366492071251
Nuclei_Correlation_Overlap_Hoechst_Mitochondria	0.002305595617339007	0.0002776638851493928	0.011460692538606227	-0.11037546275773846
Nuclei_Correlation_Overlap_Hoechst_PM	0.047024276335166926	0.0005248473522871033	0.07563604791870991	-0.48801459299114913
Nuclei_Correlation_Overlap_Mitochondria_PM	0.02675406035879735	0.0006220075348514748	0.06410804073943953	-0.6435815531056748
Nuclei_Correlation_RWC_Actin_ER	0.04821986217028573	0.0013989915303144588	0.04996118077188704	-0.8723906451792164
Nuclei_Correlation_RWC_Actin_Hoechst	0.000942343705433446	-1.8405182903176007e-05	-0.010294594685381617	0.09233501977086711
Nuclei_Correlation_RWC_Actin_Mitochondria	0.0014368113602177823	-0.00022129102396921242	-0.00892386946032528	0.20073373401095368
Nuclei_Correlation_RWC_Actin_PM	0.06151599660760365	0.0012616273843786363	0.06493371335382851	-0.8217800484554361
Nuclei_Correlation_RWC_ER_Actin	0.008260922856396902	0.0008018892893511556	0.007445166142374627	-0.4406741467814927
Nuclei_Correlation_RWC_ER_Hoechst	0.07098947201015848	-0.0010612260697390296	-0.07867436676941048	0.7690070925878782
Nuclei_Correlation_RWC_ER_Mitochondria	0.03618696905409402	-0.001354499028901977	-0.036374266925466074	0.8860979601512645
Nuclei_Correlation_RWC_ER_PM	0.0032937432109210185	-0.00021999060951390082	-0.019667138145443127	0.0856708328461901
Nuclei_Correlation_RWC_Hoechst_Actin	0.02809588386777151	-0.0005792480895640912	-0.04903708494411504	0.4773161932806468
Nuclei_Correlation_RWC_Hoechst_ER	0.07694948161670867	-0.0011388216781150734	-0.08204945635849362	0.8069713958945016
Nuclei_Correlation_RWC_Hoechst_Mitochondria	0.013921685179451249	0.0001699265766923633	-0.043002509673633775	0.027769052174862394
Nuclei_Correlation_RWC_Hoechst_PM	0.010509744257216846	-0.0008236068987808261	-0.01798704445335833	0.5138671854726841
Nuclei_Correlation_RWC_Mitochondria_Actin	0.010324179377792841	-0.0005130021223257168	-0.025340917806289224	0.39377578376274835
Nuclei_Correlation_RWC_Mitochondria_ER	0.01798577081646302	-0.0011354815369237757	-0.016226152680675905	0.7241482986962537
Nuclei_Correlation_RWC_Mitochondria_PM	0.030936635843137106	-0.00013829834629632083	0.0626802162938544	0.050944811498332396
Nuclei_Correlation_RWC_PM_ER	0.011782237441670729	-0.00035296020983640805	-0.036023546738202475	0.19431065421271437
Nuclei_Correlation_RWC_PM_Mitochondria	0.01957080746167239	-0.00017682275877691056	0.04799758890485	0.12496744741575068
Nuclei_Granularity_1_Actin	0.06017733298551231	-0.0002612612568219672	-0.09009867570942282	0.4175675338373691
Nuclei_Granularity_1_ER	0.013279406966024032	-0.0006339423525939338	-0.03055041830880122	0.4421891928395568
Nuclei_Granularity_1_Hoechst	0.010661609039095299	0.0006659301935941691	0.023317893002092194	-0.39062582307023613
Nuclei_Granularity_1_Mitochondria	0.03556308514958151	-0.0008895641362453459	-0.053869474305771464	0.62736799184716
Nuclei_Granularity_1_PM	0.0669182016856924	-0.0010578761229065672	-0.0836006480217606	0.8270697705475517
Nuclei_Intensity_IntegratedIntensityEdge_Hoechst	0.029281849709439256	-0.0008667069752246572	0.047826820736248554	-0.011056168780925246
Nuclei_Intensity_IntegratedIntensity_ER	0.053364084981532	-0.0009964590182464472	-0.05591768540070146	0.609083812962
Nuclei_Intensity_IntegratedIntensity_Hoechst	0.018496762081324003	-0.0011285950935599532	0.00570626926338103	0.4809662211893953
Nuclei_Intensity_IntegratedIntensity_Mitochondria	0.09413084006802908	-0.000662119289187409	-0.08675589992575786	0.4140196901013528
Nuclei_Intensity_IntegratedIntensity_PM	0.016615512177100666	-0.0011667401779285414	0.0016819421955793024	0.637699893733841
Nuclei_Intensity_LowerQuartileIntensity_Hoechst	0.07754860882383707	-0.00020754908876162285	0.0883426941823592	-0.4841973498957694
Nuclei_Intensity_LowerQuartileIntensity_Mitochondria	0.061512872386338846	-0.00032341985727553016	-0.07143919136618988	0.09437401577673593
Nuclei_Intensity_LowerQuartileIntensity_PM	0.023568785914342638	-0.0007981141572817173	0.04896959243429404	0.20290933104756648
Nuclei_Intensity_MADIntensity_Actin	0.1552293379325974	-0.001913091047277734	-0.09312533353828459	1.2068372588061076
Nuclei_Intensity_MADIntensity_ER	0.06581500055686185	-0.000888970918056764	-0.06600439814418167	0.5171498962424914
Nuclei_Intensity_MADIntensity_Hoechst	0.0011643131857563827	-0.0002761740812564981	-0.003104038583829839	0.013984091269882759
Nuclei_Intensity_MADIntensity_Mitochondria	0.008468237447849303	-0.0001280247250244477	-0.0242433188897597	-0.07136199552663346
Nuclei_Intensity_MADIntensity_PM	0.006738375784599904	-0.000621670350073017	-0.00871164166013289	0.2823537478581176
Nuclei_Intensity_MassDisplacement_Actin	0.003673214933473279	-0.0005065339405899464	-0.009642376385968456	0.37474680035650776
Nuclei_Intensity_MassDisplacement_ER	0.02283786681008315	-0.0005818600125365711	-0.045190244564808794	0.44803427163753157
Nuclei_Intensity_MassDisplacement_Hoechst	0.001188319017867867	-9.586189819396703e-05	-0.010504565982660554	0.07773620448691022
Nuclei_Intensity_MassDisplacement_Mitochondria	3.322485672163644e-05	-5.752419151795407e-05	0.000867464851686543	0.01084887072463266
Nuclei_Intensity_MassDisplacement_PM	0.013019052189547797	-0.00040409977984488387	-0.035744256977870745	0.3248124831480098
Nuclei_Intensity_MaxIntensity_Actin	0.1420593014866497	-0.0022158680715151525	-0.0865121493088323	1.334511712378736
Nuclei_Intensity_MaxIntensity_Hoechst	0.014950930131859774	-0.00022765025000363886	0.040686589121903385	-0.08078668624111333
Nuclei_Intensity_MaxIntensity_Mitochondria	0.04422597741980494	-0.00038981826655827936	-0.06361618190133192	0.1176501406600825
Nuclei_Intensity_MaxIntensity_PM	0.01589348511565991	-0.0008936217847981714	-0.028226552804503625	0.5560601900444999
Nuclei_Intensity_MeanIntensityEdge_Hoechst	0.12944953037845464	-0.0004161788566158368	0.10151979513215659	-0.6031188900431266
Nuclei_Intensity_MinIntensityEdge_ER	0.03490144134462325	-0.0008130608177983017	-0.04783255739211461	0.4673122427858967
Nuclei_Intensity_MinIntensityEdge_Hoechst	0.09239201598912195	-0.0008325516296175635	0.08232429396030472	-0.34193879006805233
Nuclei_Intensity_MinIntensityEdge_Mitochondria	0.0798228286033007	-0.0006255322906111841	-0.07960741008721359	0.33969896387388276
Nuclei_Intensity_MinIntensity_Actin	0.08391142529015128	-0.001375641500795691	-0.06159881735894316	0.7846521155339214
Nuclei_Intensity_MinIntensity_PM	0.007823881228496643	-0.0008303191704598888	0.014109857279126448	0.31765248089205456
Nuclei_Intensity_StdIntensityEdge_Actin	0.14012610895839073	-0.0019837813383457186	-0.08806687716106235	1.216678165741596
Nuclei_Intensity_StdIntensityEdge_ER	0.04658337002441071	-0.000909067946975762	-0.05377781041843743	0.49701524808457886
Nuclei_Intensity_StdIntensityEdge_Hoechst	0.0032063352561648717	1.6155362540751605e-06	0.018184147458680393	-0.16674261121988648
Nuclei_Intensity_StdIntensityEdge_Mitochondria	0.011499885036632906	-8.47838634316013e-06	-0.0325145946498305	-0.1438471148637523
Nuclei_Intensity_StdIntensityEdge_PM	0.002903723269784275	-0.00048358151917230087	-0.0037133791071615485	0.21630603719774968
Nuclei_Intensity_StdIntensity_PM	0.009264998505712274	-0.0006179388727067834	-0.020196934260291448	0.3560537784691047
Nuclei_Neighbors_AngleBetweenNeighbors_Adjacent	0.00017346478715440927	-0.0001351601045333488	0.0006511891178706458	0.08896862507130224
Nuclei_Neighbors_FirstClosestDistance_Adjacent	0.0015796043391155257	-0.00039536949794053794	0.00012213504001000423	0.254564879648603
Nuclei_Neighbors_SecondClosestDistance_Adjacent	0.004110457931898681	-0.00012811590820530842	0.02277610118496507	0.05088512559376748
Nuclei_RadialDistribution_FracAtD_Actin_3of4	0.039987219074507974	-0.0004928941386562198	-0.06578629629928004	0.43301415221338707
Nuclei_RadialDistribution_FracAtD_ER_1of4	0.00022685288016743854	6.311012014449502e-05	-0.005639790504997186	0.056758965376475776
Nuclei_RadialDistribution_FracAtD_ER_3of4	0.13159621152868506	0.0007097998011889202	0.12609002551819803	-0.7645550439709888
Nuclei_RadialDistribution_FracAtD_Hoechst_1of4	0.0011576689789598582	-0.00026927464986003407	-0.00517872746818008	0.1652611327014364
Nuclei_RadialDistribution_FracAtD_Hoechst_2of4	0.002144551313384868	-0.0002678219204442162	-0.01078207976800099	0.16423022553740008
Nuclei_RadialDistribution_FracAtD_Hoechst_3of4	0.0005652427536684268	-0.00011375905122418466	-0.006407645848735926	0.01608247693824808
Nuclei_RadialDistribution_FracAtD_Hoechst_4of4	0.001896760190799207	0.00026183297668364497	0.010061948348692413	-0.13342048007652568
Nuclei_RadialDistribution_FracAtD_Mitochondria_1of4	0.004379907681749895	0.00040354004068650275	0.014498617007736445	-0.18423072944209257
Nuclei_RadialDistribution_FracAtD_Mitochondria_2of4	0.011543461660732834	0.0005617170649841479	0.025295694450084755	-0.3060281193623931
Nuclei_RadialDistribution_FracAtD_Mitochondria_3of4	0.01794363687622902	0.0005344918384874458	0.0373504660319481	-0.409198204577135
Nuclei_RadialDistribution_FracAtD_Mitochondria_4of4	0.018756790776957355	-0.0006540033049727479	-0.03428979565826758	0.3984970606312579
Nuclei_RadialDistribution_FracAtD_PM_1of4	0.006948420517189358	-0.00018505928960757585	-0.027720184725488067	0.273613790926793
Nuclei_RadialDistribution_FracAtD_PM_2of4	0.0060319171363394375	-0.00011497365261748022	-0.025074795458374023	0.22146755044364522
Nuclei_RadialDistribution_FracAtD_PM_3of4	0.028638126868893665	0.00028246469026607657	0.05706881675117495	-0.25860913141073844
Nuclei_RadialDistribution_FracAtD_PM_4of4	1.6502795868511555e-05	3.0179384500705658e-06	-0.001380755783023706	-0.10807618871568876
Nuclei_RadialDistribution_MeanFrac_Actin_1of4	0.01174093649759933	-8.982846117918385e-05	-0.03881874790188445	0.17256819748577384
Nuclei_RadialDistribution_MeanFrac_Actin_2of4	0.02814812771009989	-0.0002353593621548279	-0.058490482459541075	0.3109140136088323
Nuclei_RadialDistribution_MeanFrac_Actin_4of4	0.0549114805413734	0.0004580835133805224	0.08029981781821297	-0.4846339824773665
Nuclei_RadialDistribution_MeanFrac_ER_1of4	0.00031977376375147415	0.00019368633422609915	-0.0016699457082152282	-0.0657961058252221
Nuclei_RadialDistribution_MeanFrac_ER_2of4	0.004861321120014805	0.00031027169849973785	0.020232213081558367	-0.19035092479706203
Nuclei_RadialDistribution_MeanFrac_ER_4of4	0.03707358395657934	-0.0005029204022459472	-0.06321707127368732	0.4283992353938747
Nuclei_RadialDistribution_MeanFrac_Hoechst_1of4	0.00021434791732732883	-0.00012476577898669157	-0.0018866124629793757	-0.02253681554470982
Nuclei_RadialDistribution_MeanFrac_Hoechst_2of4	0.0018864009748673638	-0.00018681814492104204	-0.012265765343793434	0.050110190833818666
Nuclei_RadialDistribution_MeanFrac_Mitochondria_1of4	0.014151641000126336	0.0007345363826770447	0.02636149013273975	-0.46197442317283566
Nuclei_RadialDistribution_MeanFrac_Mitochondria_2of4	0.019539071844717926	0.0007969770967650943	0.03249110379875423	-0.5050134750131126
Nuclei_RadialDistribution_MeanFrac_Mitochondria_4of4	0.022776578124933278	-0.0008186631488088336	-0.03647571068538128	0.5281376081487777
Nuclei_RadialDistribution_MeanFrac_PM_1of4	0.006774326666908026	-4.3527465534251615e-05	-0.030723916761628722	0.14909226728379196
Nuclei_RadialDistribution_MeanFrac_PM_2of4	0.008231792234410729	-2.2236997836737786e-05	-0.032798807707256884	0.14699425309233063
Nuclei_RadialDistribution_MeanFrac_PM_3of4	0.02357666930410951	0.00015573486058005715	0.055400477135398266	-0.13775211343364355
Nuclei_RadialDistribution_MeanFrac_PM_4of4	0.00012892988002644046	-3.5440146666527304e-05	0.004193372230339535	-0.08935339153490174
Nuclei_RadialDistribution_RadialCV_Actin_1of4	0.0010638910177140914	-2.8846731455574185e-05	0.01174924909994997	0.058721365192729816
Nuclei_RadialDistribution_RadialCV_Actin_2of4	0.0013186103237099456	-0.0003644052679585934	0.005275943362550042	0.24492530782220337
Nuclei_RadialDistribution_RadialCV_Actin_3of4	0.002164861656760886	-0.0004704839247648813	0.004890510225879108	0.2950032823630145
Nuclei_RadialDistribution_RadialCV_Actin_4of4	0.002907404834356808	-0.0004339502657447833	-0.007999335050754418	0.3014312885784518
Nuclei_RadialDistribution_RadialCV_ER_1of4	0.09291053530567972	-0.0009143490030829069	-0.10296765205368427	0.7641474227877554
Nuclei_RadialDistribution_RadialCV_ER_2of4	0.09343887224019287	-0.0008938933761124791	-0.09928602574243833	0.7291248287628274
Nuclei_RadialDistribution_RadialCV_ER_3of4	0.034927595297835734	-0.0006124462818076775	-0.05647672993392298	0.45000459445290636
Nuclei_RadialDistribution_RadialCV_ER_4of4	0.0019467833211440633	-0.00026431854341192693	-0.010158279672699335	0.12457745199260323
Nuclei_RadialDistribution_RadialCV_Hoechst_1of4	0.00047726113417456695	0.00020155271908785068	-0.006302493360209355	0.010716080384103918
Nuclei_RadialDistribution_RadialCV_Hoechst_2of4	0.001348826328750219	-6.706018445903298e-05	-0.01217081173499046	0.12346938567427021
Nuclei_RadialDistribution_RadialCV_Hoechst_3of4	1.0368522809112157e-05	-1.9973139026621548e-05	0.0009638725794700871	-0.018018194025637285
Nuclei_RadialDistribution_RadialCV_Hoechst_4of4	0.0005548978037454022	-4.4583390139552896e-05	-0.007413628080195092	0.006735282424237675
Nuclei_RadialDistribution_RadialCV_Mitochondria_1of4	0.0016152589418649832	-0.0002068852752037753	-0.010398246215943213	0.11928045241896543
Nuclei_RadialDistribution_RadialCV_Mitochondria_2of4	0.0006455767683883895	-0.00023939868152046256	-0.0010380890888822738	0.07230886778321685
Nuclei_RadialDistribution_RadialCV_Mitochondria_3of4	0.001165510337606701	-0.00010659496845884943	0.011985545566049905	-0.05345069242542691
Nuclei_RadialDistribution_RadialCV_Mitochondria_4of4	0.01244902867109543	0.0004137222046039685	0.032229791427013176	-0.39178681897710077
Nuclei_RadialDistribution_RadialCV_PM_1of4	0.06739880173375457	-0.000675104637433893	-0.09243603900583601	0.6342896909993371
Nuclei_RadialDistribution_RadialCV_PM_2of4	0.07103940087207994	-0.0007076590974825656	-0.09424554426582636	0.6391532624816835
Nuclei_RadialDistribution_RadialCV_PM_3of4	0.025130977203413507	-0.0005253435486595243	-0.0529458681383994	0.40739249930667654
Nuclei_RadialDistribution_RadialCV_PM_4of4	0.0038015917592070236	-0.0001732996256776147	-0.02051530028292751	0.12486067730155728
Nuclei_Texture_AngularSecondMoment_Actin_3_03_256	0.14744785003094707	0.0016385660242726585	0.09392612974486175	-1.1592737337523573
Nuclei_Texture_AngularSecondMoment_ER_3_01_256	0.10364581439161158	0.0013517453225458873	0.10126233041217284	-0.8305540952002278
Nuclei_Texture_AngularSecondMoment_Hoechst_3_02_256	0.026002996799977196	-0.00039103223855988466	-0.056731874388280666	0.5479598179574748
Nuclei_Texture_AngularSecondMoment_Mitochondria_3_01_256	0.01370789857685406	-0.00014840095437105698	0.04775126494571803	0.1824792296460288
Nuclei_Texture_AngularSecondMoment_PM_3_01_256	0.013004379352954287	0.00095617204641889	0.013730769772300425	-0.5060659985047318
Nuclei_Texture_Contrast_Actin_3_00_256	0.07168890651652315	-0.0013500836180165756	-0.06666026903213759	0.8328732572465021
Nuclei_Texture_Contrast_Actin_3_01_256	0.07973795825986674	-0.0014572683334372863	-0.06773055353777754	0.8907583920740102
Nuclei_Texture_Contrast_Actin_3_02_256	0.08522843568258165	-0.0015611975946230557	-0.06291974033894882	0.922395998227282
Nuclei_Texture_Contrast_Actin_3_03_256	0.07700323394448116	-0.001357589530288966	-0.06279104118623592	0.8075226306127673
Nuclei_Texture_Contrast_ER_3_01_256	0.03524726825588731	-0.0005933653171966077	-0.05223605446530022	0.3761791836484139
Nuclei_Texture_Contrast_ER_3_03_256	0.04754224350225733	-0.0006275413976922559	-0.05160004415746117	0.3824188931064855
Nuclei_Texture_Contrast_Mitochondria_3_01_256	0.008339753960148744	-0.00027877510568307827	-0.02248784933307061	0.06018595766054044
Nuclei_Texture_Contrast_Mitochondria_3_02_256	0.011116220768647711	-0.0002473235950665704	-0.02686772487991888	0.041138841491506595
Nuclei_Texture_Contrast_PM_3_01_256	0.00526077605835551	-0.0004159575399634107	-0.018517132109001026	0.274580948583122
Nuclei_Texture_Correlation_ER_3_00_256	0.0015999774329190641	-0.00021650138166724083	0.013948001550851963	0.02741831982461837
Nuclei_Texture_Correlation_ER_3_01_256	0.00542027232455089	-0.0002543021213143381	0.026764881882708893	0.022932691474673125
Nuclei_Texture_Correlation_ER_3_02_256	0.0021957048322074346	-0.0003114467217954696	0.01565358455454229	0.06651720104439549
Nuclei_Texture_Correlation_ER_3_03_256	0.005563825632758923	-8.431874695184745e-05	0.02746966232709773	-0.06064869997719605
Nuclei_Texture_Correlation_Hoechst_3_00_256	0.03252001607018562	-0.000667949957339019	-0.054160803523743965	0.4494640092891838
Nuclei_Texture_Correlation_Hoechst_3_01_256	0.02524239431958708	-0.0006184484599442203	-0.04609006766347516	0.3775477424359403
Nuclei_Texture_Correlation_Hoechst_3_02_256	0.033133301584456376	-0.000862447374723743	-0.05076106642815328	0.5252970084832238
Nuclei_Texture_Correlation_Hoechst_3_03_256	0.02859320668001475	-0.0007045060724412877	-0.0490978038759522	0.4720979775443488
Nuclei_Texture_Correlation_Mitochondria_3_00_256	0.011418769908505766	0.0005208934238780063	0.03012885391919569	-0.4368978447192008
Nuclei_Texture_Correlation_Mitochondria_3_01_256	0.010524168971474457	0.00034230536918959746	0.031926880880161136	-0.34262042915755103
Nuclei_Texture_Correlation_Mitochondria_3_02_256	0.010183749374831907	0.00037227231225314027	0.0314958654106054	-0.3761138112096756
Nuclei_Texture_Correlation_Mitochondria_3_03_256	0.008744103570575534	0.000401939206200064	0.027284581228292006	-0.3209092925794674
Nuclei_Texture_Correlation_PM_3_00_256	0.005678463249733534	-0.00025459540789755345	-0.02196826675640432	0.16724555730835564
Nuclei_Texture_Correlation_PM_3_01_256	0.0006124789806569719	-0.0001856972581094314	-0.0038319596337129877	0.0772285380832032
Nuclei_Texture_Correlation_PM_3_02_256	0.005161240097083519	-0.00042966276067331837	-0.01595140562505795	0.2335989617001352
Nuclei_Texture_Correlation_PM_3_03_256	0.0010692952979448611	-0.00020434216644784584	-0.00690104986114207	0.1352439874861999
Nuclei_Texture_DifferenceEntropy_Actin_3_00_256	0.18536562146554536	-0.002311407625348378	-0.10815772490904715	1.4812098742221909
Nuclei_Texture_DifferenceEntropy_ER_3_01_256	0.15435448993768075	-0.0014375932023862417	-0.1151198043657506	0.9334430067817756
Nuclei_Texture_DifferenceEntropy_ER_3_03_256	0.1611455219631519	-0.0015066664975111955	-0.11555844529318457	0.9652940184371874
Nuclei_Texture_DifferenceEntropy_Hoechst_3_02_256	0.023500861855469957	0.00018394515933110162	0.05068563887428431	-0.3802205904592291
Nuclei_Texture_DifferenceEntropy_Mitochondria_3_02_256	0.045081622489899664	-0.00029162974255656773	-0.0658800128007949	0.06161730223162784
Nuclei_Texture_DifferenceEntropy_PM_3_02_256	0.02676471079758902	-0.0010992001472943805	-0.03601830202118341	0.6529020570179609
Nuclei_Texture_DifferenceVariance_ER_3_01_256	0.1432889305927051	0.0017499122605060503	0.11249974434367432	-1.071307510404272
Nuclei_Texture_DifferenceVariance_Mitochondria_3_01_256	0.05535386069641113	-5.625887235717081e-06	0.09540660160548468	0.031657025192366794
Nuclei_Texture_DifferenceVariance_PM_3_01_256	0.029486497662323252	0.0013164340372396313	0.03062045006944181	-0.7641725199658885
Nuclei_Texture_InfoMeas1_ER_3_00_256	0.042663057169832985	-0.00045457305733697203	-0.06983865524829286	0.42129098681950683
Nuclei_Texture_InfoMeas1_ER_3_01_256	0.041032712004454575	-0.00017293305610912148	-0.0715363137722355	0.2933356250144269
Nuclei_Texture_InfoMeas1_ER_3_02_256	0.04059184696756135	-0.00026217087050508045	-0.07108393970946708	0.3311734092915122
Nuclei_Texture_InfoMeas1_ER_3_03_256	0.04381853407089009	-0.0002986007268979911	-0.07341686618742752	0.3469682967575261
Nuclei_Texture_InfoMeas1_Hoechst_3_00_256	0.02187517470226852	0.0007079053142622526	0.040485030538581386	-0.47653436731474674
Nuclei_Texture_InfoMeas1_Hoechst_3_01_256	0.009568003567885786	0.0005378909537075945	0.023354868973784904	-0.293216453561281
Nuclei_Texture_InfoMeas1_Hoechst_3_02_256	0.024423591085302898	0.0008378246892612308	0.04072511819016613	-0.5309787949881091
Nuclei_Texture_InfoMeas1_Hoechst_3_03_256	0.01069976124943861	0.0006068095836164432	0.02439650566997781	-0.3575340359432669
Nuclei_Texture_InfoMeas1_Mitochondria_3_00_256	0.040055191981430704	-0.000856188953218402	-0.059504702161179826	0.6512464328053911
Nuclei_Texture_InfoMeas1_Mitochondria_3_01_256	0.031544192815872174	-0.0006221155848956361	-0.05439302194880885	0.5472910050882589
