Metadata_WellRow	Metadata_WellCol	Metadata_heart_number	Metadata_cell_type	Metadata_heart_failure_type	Metadata_treatment	Metadata_Cells_Location_Center_X	Metadata_Cells_Location_Center_Y	Metadata_Image_Count_Cells	Metadata_ImageNumber	Metadata_Plate	Metadata_Well	Metadata_Cells_Number_Object_Number	Metadata_Cytoplasm_Parent_Cells	Metadata_Cytoplasm_Parent_Nuclei	Metadata_Nuclei_Number_Object_Number	Metadata_Site	UMAP0	UMAP1
G	7	9	failing	rejected	DMSO	365.1746843638718	520.2538038200065	94	660.0	localhost230405150001	G07	57.0	57.0	64.0	64.0	f03	-1.3569776	1.9467294
G	7	9	failing	rejected	DMSO	777.8950285522338	554.578098757138	94	660.0	localhost230405150001	G07	58.0	58.0	65.0	65.0	f03	0.019211838	1.0502018
G	7	9	failing	rejected	DMSO	254.2646801051709	541.6146654981011	94	660.0	localhost230405150001	G07	59.0	59.0	67.0	67.0	f03	-0.3478309	4.545042
G	7	9	failing	rejected	DMSO	215.1887805567331	554.803447788611	94	660.0	localhost230405150001	G07	60.0	60.0	68.0	68.0	f03	-0.26245484	2.1872368
G	7	9	failing	rejected	DMSO	611.5575232678386	554.685367114788	94	660.0	localhost230405150001	G07	61.0	61.0	69.0	69.0	f03	-0.95378196	2.7000644
G	7	9	failing	rejected	DMSO	179.03201239189363	619.2137601652253	94	660.0	localhost230405150001	G07	63.0	63.0	71.0	71.0	f03	-0.521105	1.2335205
G	7	9	failing	rejected	DMSO	351.42423915389594	609.9391323116771	94	660.0	localhost230405150001	G07	64.0	64.0	72.0	72.0	f03	-0.79057777	0.07181496
G	7	9	failing	rejected	DMSO	783.3567378979503	611.1173135630179	94	660.0	localhost230405150001	G07	65.0	65.0	73.0	73.0	f03	2.185284	3.140846
G	7	9	failing	rejected	DMSO	474.9914967967385	645.4207338380897	94	660.0	localhost230405150001	G07	66.0	66.0	74.0	74.0	f03	-0.90798455	0.06206219
G	7	9	failing	rejected	DMSO	848.9376443418014	611.6264959059416	94	660.0	localhost230405150001	G07	68.0	68.0	76.0	76.0	f03	-0.70679927	2.3125515
G	7	9	failing	rejected	DMSO	642.3776769631063	645.8789112015478	94	660.0	localhost230405150001	G07	69.0	69.0	77.0	77.0	f03	0.98581094	-0.9934352
G	7	9	failing	rejected	DMSO	122.12628336755647	683.1079495453212	94	660.0	localhost230405150001	G07	71.0	71.0	79.0	79.0	f03	-0.5481049	1.0189676
G	7	9	failing	rejected	DMSO	795.3825503355705	706.3242756588639	94	660.0	localhost230405150001	G07	72.0	72.0	80.0	80.0	f03	2.5530899	0.67384166
G	7	9	failing	rejected	DMSO	903.3012259194396	680.9737302977233	94	660.0	localhost230405150001	G07	73.0	73.0	82.0	82.0	f03	6.226732	4.3288083
G	7	9	failing	rejected	DMSO	526.3748018179897	698.4356833315717	94	660.0	localhost230405150001	G07	74.0	74.0	83.0	83.0	f03	-0.5169371	2.6954155
G	7	9	failing	rejected	DMSO	691.6214981729598	710.008221680877	94	660.0	localhost230405150001	G07	75.0	75.0	84.0	84.0	f03	1.4851153	4.4465537
G	7	9	failing	rejected	DMSO	225.25080099679602	717.002313990744	94	660.0	localhost230405150001	G07	76.0	76.0	85.0	85.0	f03	1.3931962	-1.0990494
G	7	9	failing	rejected	DMSO	316.4974864655839	729.1308971384377	94	660.0	localhost230405150001	G07	77.0	77.0	86.0	86.0	f03	-0.69670343	4.8416166
G	7	9	failing	rejected	DMSO	1000.4313973063973	744.3859427609427	94	660.0	localhost230405150001	G07	78.0	78.0	87.0	87.0	f03	6.724711	4.505827
G	7	9	failing	rejected	DMSO	403.6524899057874	761.5559443696725	94	660.0	localhost230405150001	G07	79.0	79.0	88.0	88.0	f03	-1.0658338	1.9020134
G	7	9	failing	rejected	DMSO	167.646615720524	778.8993449781659	94	660.0	localhost230405150001	G07	80.0	80.0	89.0	89.0	f03	-1.3028468	1.9884275
G	7	9	failing	rejected	DMSO	555.1901443504231	783.3255350920856	94	660.0	localhost230405150001	G07	82.0	82.0	91.0	91.0	f03	-0.2895901	2.2532363
G	7	9	failing	rejected	DMSO	497.12991785559876	825.925205361003	94	660.0	localhost230405150001	G07	83.0	83.0	92.0	92.0	f03	-3.196312	3.9326477
G	7	9	failing	rejected	DMSO	314.4949127906977	825.8619186046511	94	660.0	localhost230405150001	G07	84.0	84.0	93.0	93.0	f03	-1.9117491	2.3627641
G	7	9	failing	rejected	DMSO	120.66523605150215	824.8516630901288	94	660.0	localhost230405150001	G07	85.0	85.0	94.0	94.0	f03	-0.14048979	3.8337402
G	7	9	failing	rejected	DMSO	425.56003272652896	869.2892206995296	94	660.0	localhost230405150001	G07	87.0	87.0	96.0	96.0	f03	-0.47725186	3.9878197
G	7	9	failing	rejected	DMSO	565.7955477445811	873.9080257762156	94	660.0	localhost230405150001	G07	88.0	88.0	97.0	97.0	f03	1.6242856	3.5083377
G	7	9	failing	rejected	DMSO	226.59757785467127	863.0996539792387	94	660.0	localhost230405150001	G07	89.0	89.0	99.0	99.0	f03	-0.33146837	4.2242804
G	7	9	failing	rejected	DMSO	983.2942708333334	907.7018229166666	94	660.0	localhost230405150001	G07	90.0	90.0	100.0	100.0	f03	6.7074537	4.107748
G	7	9	failing	rejected	DMSO	380.55636160714283	933.1015625	94	660.0	localhost230405150001	G07	91.0	91.0	101.0	101.0	f03	2.4032543	4.7413363
G	7	9	failing	rejected	DMSO	825.1134510869565	953.0563858695652	94	660.0	localhost230405150001	G07	92.0	92.0	102.0	102.0	f03	7.036276	3.9949925
G	7	9	failing	rejected	DMSO	458.78212058212057	977.6058212058213	94	660.0	localhost230405150001	G07	93.0	93.0	103.0	103.0	f03	5.5336623	3.7822356
G	7	9	failing	rejected	DMSO	287.1497175141243	996.0291902071563	94	660.0	localhost230405150001	G07	94.0	94.0	104.0	104.0	f03	6.857451	4.683709
G	7	9	failing	rejected	DMSO	189.906090190609	91.55583449558345	62	661.0	localhost230405150001	G07	2.0	2.0	3.0	3.0	f04	-1.4244144	1.8228438
G	7	9	failing	rejected	DMSO	680.7331469911213	133.1747780335416	62	661.0	localhost230405150001	G07	3.0	3.0	5.0	5.0	f04	-0.9222775	3.991958
G	7	9	failing	rejected	DMSO	166.0971739911388	181.04406657885283	62	661.0	localhost230405150001	G07	8.0	8.0	11.0	11.0	f04	-1.7580782	3.0087192
G	7	9	failing	rejected	DMSO	469.06466145488275	251.41685437922354	62	661.0	localhost230405150001	G07	10.0	10.0	14.0	14.0	f04	-3.0691917	3.7245944
G	7	9	failing	rejected	DMSO	174.0237890513041	258.35740899971336	62	661.0	localhost230405150001	G07	11.0	11.0	15.0	15.0	f04	1.5404565	4.123098
G	7	9	failing	rejected	DMSO	747.7499484358887	272.98906840838777	62	661.0	localhost230405150001	G07	13.0	13.0	17.0	17.0	f04	-1.4030769	2.8960114
G	7	9	failing	rejected	DMSO	590.436229340354	286.619862512798	62	661.0	localhost230405150001	G07	14.0	14.0	19.0	19.0	f04	-1.3902253	2.9635365
G	7	9	failing	rejected	DMSO	679.5749272922088	284.15245675799787	62	661.0	localhost230405150001	G07	15.0	15.0	20.0	20.0	f04	-3.4852662	4.015714
G	7	9	failing	rejected	DMSO	862.2440293213525	321.351028611965	62	661.0	localhost230405150001	G07	16.0	16.0	21.0	21.0	f04	-0.85762674	3.7087996
G	7	9	failing	rejected	DMSO	664.2246227000206	360.1911308662394	62	661.0	localhost230405150001	G07	17.0	17.0	22.0	22.0	f04	-3.4528732	3.9703662
G	7	9	failing	rejected	DMSO	187.37537764350452	372.3965256797583	62	661.0	localhost230405150001	G07	19.0	19.0	24.0	24.0	f04	3.695961	4.4419756
G	7	9	failing	rejected	DMSO	1038.740921919097	374.87845719661334	62	661.0	localhost230405150001	G07	21.0	21.0	27.0	27.0	f04	0.922175	-0.59164137
G	7	9	failing	rejected	DMSO	373.73273064441355	418.55910987482616	62	661.0	localhost230405150001	G07	24.0	24.0	30.0	30.0	f04	-0.6671688	1.869858
G	7	9	failing	rejected	DMSO	684.1377991281914	454.858909349702	62	661.0	localhost230405150001	G07	26.0	26.0	32.0	32.0	f04	-1.2067676	2.3513134
G	7	9	failing	rejected	DMSO	913.7943934267762	477.1772837119381	62	661.0	localhost230405150001	G07	29.0	29.0	36.0	36.0	f04	-1.0873005	1.8404577
G	7	9	failing	rejected	DMSO	531.731035707941	500.3313199502576	62	661.0	localhost230405150001	G07	30.0	30.0	37.0	37.0	f04	-0.61471146	3.4400375
G	7	9	failing	rejected	DMSO	448.2256193271003	509.95120453149525	62	661.0	localhost230405150001	G07	32.0	32.0	39.0	39.0	f04	0.98050284	-1.2628822
G	7	9	failing	rejected	DMSO	1035.7976942080702	541.5440570958002	62	661.0	localhost230405150001	G07	34.0	34.0	42.0	42.0	f04	-0.6388262	1.0282811
G	7	9	failing	rejected	DMSO	266.1814207650273	562.7873224043716	62	661.0	localhost230405150001	G07	37.0	37.0	45.0	45.0	f04	0.8944678	-0.046104
G	7	9	failing	rejected	DMSO	960.3425045856261	584.3685175921294	62	661.0	localhost230405150001	G07	39.0	39.0	47.0	47.0	f04	-0.70711464	1.3719934
G	7	9	failing	rejected	DMSO	1011.7858724089353	604.0020124773596	62	661.0	localhost230405150001	G07	40.0	40.0	48.0	48.0	f04	-0.32050297	0.69570297
G	7	9	failing	rejected	DMSO	699.9966990097029	644.3885165549665	62	661.0	localhost230405150001	G07	41.0	41.0	49.0	49.0	f04	-0.9698153	3.6286027
G	7	9	failing	rejected	DMSO	923.6769958490202	641.5688773047591	62	661.0	localhost230405150001	G07	43.0	43.0	51.0	51.0	f04	-1.0668356	2.1879754
G	7	9	failing	rejected	DMSO	415.88368995087836	619.8975938722838	62	661.0	localhost230405150001	G07	44.0	44.0	53.0	53.0	f04	1.0685054	-1.1667477
G	7	9	failing	rejected	DMSO	499.4868747782902	643.55640297978	62	661.0	localhost230405150001	G07	45.0	45.0	54.0	54.0	f04	-0.0079134945	3.0807767
G	7	9	failing	rejected	DMSO	326.4904285403524	660.6485751577115	62	661.0	localhost230405150001	G07	46.0	46.0	55.0	55.0	f04	-0.98752195	1.4837364
G	7	9	failing	rejected	DMSO	580.8925397941572	673.4953014127725	62	661.0	localhost230405150001	G07	47.0	47.0	56.0	56.0	f04	-1.671973	3.2759583
G	7	9	failing	rejected	DMSO	460.5761316872428	753.5069670059924	62	661.0	localhost230405150001	G07	48.0	48.0	57.0	57.0	f04	-1.0091166	3.384776
G	7	9	failing	rejected	DMSO	101.00811667723525	721.6120481927711	62	661.0	localhost230405150001	G07	49.0	49.0	58.0	58.0	f04	-0.7469328	4.8787823
G	7	9	failing	rejected	DMSO	751.6986787615855	695.5176493788207	62	661.0	localhost230405150001	G07	51.0	51.0	60.0	60.0	f04	-0.43650863	3.5446599
G	7	9	failing	rejected	DMSO	889.1958779884584	719.0184666117065	62	661.0	localhost230405150001	G07	52.0	52.0	61.0	61.0	f04	-0.3539281	3.218915
G	7	9	failing	rejected	DMSO	267.4292648277495	725.43163253226	62	661.0	localhost230405150001	G07	53.0	53.0	62.0	62.0	f04	0.18021452	4.2780128
G	7	9	failing	rejected	DMSO	983.3904234132825	747.4870551562906	62	661.0	localhost230405150001	G07	54.0	54.0	63.0	63.0	f04	-1.3932575	1.6767558
G	7	9	failing	rejected	DMSO	653.7988126649077	781.2040457343887	62	661.0	localhost230405150001	G07	55.0	55.0	64.0	64.0	f04	1.4565141	4.3171153
G	7	9	failing	rejected	DMSO	818.3355783308931	810.9019033674963	62	661.0	localhost230405150001	G07	56.0	56.0	65.0	65.0	f04	-1.1897862	4.568471
G	7	9	failing	rejected	DMSO	176.335551558753	809.3308153477218	62	661.0	localhost230405150001	G07	57.0	57.0	66.0	66.0	f04	-1.8231479	3.5629437
G	7	9	failing	rejected	DMSO	466.09725192301556	905.2434649388784	62	661.0	localhost230405150001	G07	58.0	58.0	68.0	68.0	f04	-1.78244	4.9984202
G	7	9	failing	rejected	DMSO	878.6727469748962	857.1907169947625	62	661.0	localhost230405150001	G07	60.0	60.0	71.0	71.0	f04	-0.8890131	5.575961
G	7	9	failing	rejected	DMSO	566.3841936957515	924.7048880767474	62	661.0	localhost230405150001	G07	61.0	61.0	72.0	72.0	f04	4.09764	4.3667817
G	7	9	failing	rejected	DMSO	1055.4280303030303	931.675	62	661.0	localhost230405150001	G07	62.0	62.0	73.0	73.0	f04	6.748769	4.827904
G	7	9	failing	rejected	DMSO	1069.628437290409	46.12541918175721	40	662.0	localhost230405150001	G07	1.0	1.0	2.0	2.0	f05	6.7138834	4.3909345
G	7	9	failing	rejected	DMSO	269.4050573636151	165.33622102552096	40	662.0	localhost230405150001	G07	2.0	2.0	5.0	5.0	f05	1.3716089	4.4531612
G	7	9	failing	rejected	DMSO	859.6521415270018	173.77735567970205	40	662.0	localhost230405150001	G07	3.0	3.0	6.0	6.0	f05	-0.024212107	1.7746209
G	7	9	failing	rejected	DMSO	730.7351423927638	232.51975125432833	40	662.0	localhost230405150001	G07	5.0	5.0	8.0	8.0	f05	-0.81751484	5.326999
G	7	9	failing	rejected	DMSO	580.2610237506416	213.39144230320565	40	662.0	localhost230405150001	G07	6.0	6.0	9.0	9.0	f05	-2.3842196	3.5866852
G	7	9	failing	rejected	DMSO	487.9950351675631	245.41559784857262	40	662.0	localhost230405150001	G07	7.0	7.0	10.0	10.0	f05	-0.37650248	4.209423
G	7	9	failing	rejected	DMSO	781.9305652256472	300.8987277675802	40	662.0	localhost230405150001	G07	8.0	8.0	11.0	11.0	f05	-2.0576348	3.9634693
G	7	9	failing	rejected	DMSO	982.2105263157895	275.4714285714286	40	662.0	localhost230405150001	G07	9.0	9.0	12.0	12.0	f05	7.6849833	4.1918316
G	7	9	failing	rejected	DMSO	286.938306522892	297.21548523952623	40	662.0	localhost230405150001	G07	10.0	10.0	13.0	13.0	f05	1.2953387	4.670112
G	7	9	failing	rejected	DMSO	599.972894831948	365.04372967112397	40	662.0	localhost230405150001	G07	11.0	11.0	14.0	14.0	f05	-0.8842824	5.5460386
G	7	9	failing	rejected	DMSO	873.8144827586207	388.75310344827585	40	662.0	localhost230405150001	G07	13.0	13.0	16.0	16.0	f05	6.9181466	4.871613
G	7	9	failing	rejected	DMSO	341.47875108412836	498.93298115587794	40	662.0	localhost230405150001	G07	16.0	16.0	19.0	19.0	f05	-1.0466892	0.1156156
G	7	9	failing	rejected	DMSO	560.8060606060606	619.8573426573427	66	657.0	localhost230405150001	G07	35.0	35.0	44.0	44.0	f00	0.10380569	0.22465299
G	7	9	failing	rejected	DMSO	192.75032566217976	791.5579678679983	66	657.0	localhost230405150001	G07	52.0	52.0	62.0	62.0	f00	2.123948	3.9908946
G	7	9	failing	rejected	DMSO	676.8200798934754	810.1233022636485	66	657.0	localhost230405150001	G07	53.0	53.0	64.0	64.0	f00	-2.2879834	3.4043224
G	7	9	failing	rejected	DMSO	895.4275782155272	820.157010428737	66	657.0	localhost230405150001	G07	54.0	54.0	65.0	65.0	f00	6.407922	4.3829165
G	7	9	failing	rejected	DMSO	721.0756822927918	972.6825808309931	66	657.0	localhost230405150001	G07	63.0	63.0	76.0	76.0	f00	-1.2199997	3.0435848
G	7	9	failing	rejected	DMSO	497.2372171744165	172.28745768751114	41	658.0	localhost230405150001	G07	7.0	7.0	11.0	11.0	f01	-1.085681	4.1108155
G	7	9	failing	rejected	DMSO	292.7678222222222	220.57795555555555	41	658.0	localhost230405150001	G07	10.0	10.0	14.0	14.0	f01	-1.3094932	3.3155067
G	7	9	failing	rejected	DMSO	442.68001483129405	650.4998146088246	41	658.0	localhost230405150001	G07	26.0	26.0	36.0	36.0	f01	-1.2337574	4.00595
G	7	9	failing	rejected	DMSO	537.5329410789757	684.2954338277948	41	658.0	localhost230405150001	G07	28.0	28.0	38.0	38.0	f01	-2.1367915	2.2009232
G	7	9	failing	rejected	DMSO	398.4011734506784	173.35863586358636	48	659.0	localhost230405150001	G07	5.0	5.0	12.0	12.0	f02	-1.0544595	-0.2730955
G	7	9	failing	rejected	DMSO	362.9994176372712	376.90657237936773	48	659.0	localhost230405150001	G07	17.0	17.0	25.0	25.0	f02	-0.70867676	4.935977
G	7	9	failing	rejected	DMSO	850.9175267404767	479.6295740288985	48	659.0	localhost230405150001	G07	24.0	24.0	33.0	33.0	f02	0.82168925	4.5042844
G	7	9	failing	rejected	DMSO	764.0465772759351	677.515172900494	48	659.0	localhost230405150001	G07	36.0	36.0	47.0	47.0	f02	6.0379677	4.1629896
G	7	9	failing	rejected	DMSO	586.6566953719091	693.4772120662739	48	659.0	localhost230405150001	G07	37.0	37.0	48.0	48.0	f02	-2.1463146	1.7175523
G	7	9	failing	rejected	DMSO	99.57894736842105	298.03036437246965	94	660.0	localhost230405150001	G07	24.0	24.0	29.0	29.0	f03	-1.0580705	0.42812502
G	7	9	failing	rejected	DMSO	323.2632982592251	419.56272123357417	94	660.0	localhost230405150001	G07	49.0	49.0	54.0	54.0	f03	-3.1748228	3.8354106
G	7	9	failing	rejected	DMSO	872.9611784563449	532.8164799754488	94	660.0	localhost230405150001	G07	55.0	55.0	62.0	62.0	f03	-0.6735212	2.409614
G	7	9	failing	rejected	DMSO	495.986798679868	562.7838755304102	94	660.0	localhost230405150001	G07	62.0	62.0	70.0	70.0	f03	-0.4520162	1.7882478
G	7	9	failing	rejected	DMSO	968.1291108404384	114.70584652862362	62	661.0	localhost230405150001	G07	4.0	4.0	6.0	6.0	f04	6.899796	4.9062214
G	7	9	failing	rejected	DMSO	518.1851263728993	223.7947598253275	62	661.0	localhost230405150001	G07	9.0	9.0	12.0	12.0	f04	-1.3875003	3.569133
G	7	9	failing	rejected	DMSO	879.7251869038412	397.28061356019595	62	661.0	localhost230405150001	G07	20.0	20.0	25.0	25.0	f04	1.0825739	-1.0360509
G	7	9	failing	rejected	DMSO	968.4633289415898	398.5656565656566	62	661.0	localhost230405150001	G07	22.0	22.0	28.0	28.0	f04	0.24522728	2.82254
G	7	9	failing	rejected	DMSO	273.5102234151733	450.9912370727086	62	661.0	localhost230405150001	G07	27.0	27.0	33.0	33.0	f04	-2.0285313	3.129976
G	7	9	failing	rejected	DMSO	594.1523527476144	463.9450477130635	62	661.0	localhost230405150001	G07	31.0	31.0	38.0	38.0	f04	-0.6139716	4.5277247
G	7	9	failing	rejected	DMSO	815.6707492795389	699.3274495677233	62	661.0	localhost230405150001	G07	50.0	50.0	59.0	59.0	f04	0.4391604	3.4695659
G	7	9	failing	rejected	DMSO	113.16399345335516	388.96150572831425	40	662.0	localhost230405150001	G07	12.0	12.0	15.0	15.0	f05	-1.2822623	1.202413
G	7	9	failing	rejected	DMSO	970.8528662420382	450.4286624203822	40	662.0	localhost230405150001	G07	14.0	14.0	17.0	17.0	f05	7.0275817	5.4323664
G	7	9	failing	rejected	DMSO	390.04034647823113	142.91497606564852	62	661.0	localhost230405150001	G07	5.0	5.0	7.0	7.0	f04	-0.49757904	4.021591
G	7	9	failing	rejected	DMSO	619.9675892581541	755.1619508179854	41	658.0	localhost230405150001	G07	31.0	31.0	41.0	41.0	f01	-1.7330914	2.919382
G	7	9	failing	rejected	DMSO	114.99345121152587	314.431892599869	66	657.0	localhost230405150001	G07	11.0	11.0	16.0	16.0	f00	2.6540825	3.6017394
G	7	9	failing	rejected	DMSO	171.48141370239048	416.02916619009494	66	657.0	localhost230405150001	G07	17.0	17.0	24.0	24.0	f00	-0.26538032	3.1574407
G	7	9	failing	rejected	DMSO	582.7569830153747	544.4907832246639	66	657.0	localhost230405150001	G07	26.0	26.0	35.0	35.0	f00	-0.43882623	1.5497677
G	7	9	failing	rejected	DMSO	122.66244849911713	600.3384343731607	66	657.0	localhost230405150001	G07	29.0	29.0	38.0	38.0	f00	0.5975433	0.5624308
G	7	9	failing	rejected	DMSO	497.5845104724793	585.0057233317096	66	657.0	localhost230405150001	G07	30.0	30.0	39.0	39.0	f00	-0.40823352	0.9612292
G	7	9	failing	rejected	DMSO	408.4165986711738	652.3288262035202	66	657.0	localhost230405150001	G07	37.0	37.0	46.0	46.0	f00	1.2240895	-0.6692174
G	7	9	failing	rejected	DMSO	732.577479163123	741.6412655213471	66	657.0	localhost230405150001	G07	49.0	49.0	59.0	59.0	f00	-0.46727306	4.4548697
G	7	9	failing	rejected	DMSO	391.94496600841694	939.6876011654257	66	657.0	localhost230405150001	G07	59.0	59.0	71.0	71.0	f00	-1.1219245	4.908401
G	7	9	failing	rejected	DMSO	481.3396997497915	979.7743953294412	66	657.0	localhost230405150001	G07	62.0	62.0	75.0	75.0	f00	-0.83412904	4.661093
G	7	9	failing	rejected	DMSO	109.68460648148148	99.99594907407408	41	658.0	localhost230405150001	G07	3.0	3.0	5.0	5.0	f01	5.219722	3.8963473
G	7	9	failing	rejected	DMSO	402.92604774535806	245.04456233421752	41	658.0	localhost230405150001	G07	11.0	11.0	15.0	15.0	f01	-2.2217126	3.1479645
G	7	9	failing	rejected	DMSO	294.19082434655456	343.8128312922683	41	658.0	localhost230405150001	G07	14.0	14.0	20.0	20.0	f01	-2.121534	2.1480608
G	7	9	failing	rejected	DMSO	521.8336319779462	501.26818286239376	41	658.0	localhost230405150001	G07	21.0	21.0	30.0	30.0	f01	-1.4503018	4.299205
G	7	9	failing	rejected	DMSO	591.0701628007491	600.4136291600634	41	658.0	localhost230405150001	G07	24.0	24.0	34.0	34.0	f01	0.8949439	4.739369
G	7	9	failing	rejected	DMSO	942.9596522407417	184.25068447091599	48	659.0	localhost230405150001	G07	4.0	4.0	11.0	11.0	f02	-1.6629626	3.6524122
G	7	9	failing	rejected	DMSO	365.9272304111715	262.59363847944144	48	659.0	localhost230405150001	G07	12.0	12.0	19.0	19.0	f02	0.5046107	3.8277586
G	7	9	failing	rejected	DMSO	139.49665749115218	369.5282474767335	48	659.0	localhost230405150001	G07	20.0	20.0	28.0	28.0	f02	-1.0806397	1.7698996
G	7	9	failing	rejected	DMSO	459.55602039482284	492.5498758007583	48	659.0	localhost230405150001	G07	25.0	25.0	34.0	34.0	f02	-1.3302289	3.4421196
G	7	9	failing	rejected	DMSO	695.7871445397947	738.8322396096248	48	659.0	localhost230405150001	G07	40.0	40.0	52.0	52.0	f02	1.1138109	4.5319686
G	7	9	failing	rejected	DMSO	567.7336240214053	905.5699137845605	48	659.0	localhost230405150001	G07	45.0	45.0	59.0	59.0	f02	-2.0343976	2.2396777
G	7	9	failing	rejected	DMSO	566.7481821660926	202.22349789513967	94	660.0	localhost230405150001	G07	8.0	8.0	11.0	11.0	f03	1.8435391	4.413737
G	7	9	failing	rejected	DMSO	785.20103626943	172.97953367875647	94	660.0	localhost230405150001	G07	10.0	10.0	13.0	13.0	f03	0.05574979	0.9241512
G	7	9	failing	rejected	DMSO	726.0456911509543	272.2967032967033	94	660.0	localhost230405150001	G07	21.0	21.0	26.0	26.0	f03	0.8050677	-0.46408278
G	7	9	failing	rejected	DMSO	400.55003849114706	322.25250192455735	94	660.0	localhost230405150001	G07	29.0	29.0	34.0	34.0	f03	2.1008825	4.5234013
G	7	9	failing	rejected	DMSO	144.13631139376292	361.8366408704314	94	660.0	localhost230405150001	G07	35.0	35.0	40.0	40.0	f03	0.43541622	-1.279734
G	7	9	failing	rejected	DMSO	74.6287688442211	617.2510469011726	94	660.0	localhost230405150001	G07	67.0	67.0	75.0	75.0	f03	-0.90330166	0.11972226
G	7	9	failing	rejected	DMSO	391.81124673060157	667.4469630921244	94	660.0	localhost230405150001	G07	70.0	70.0	78.0	78.0	f03	-0.95337373	0.3795658
G	7	9	failing	rejected	DMSO	770.4902112313241	819.1357547655848	94	660.0	localhost230405150001	G07	81.0	81.0	90.0	90.0	f03	1.699642	4.8748465
G	7	9	failing	rejected	DMSO	598.612009704812	169.90173877881116	62	661.0	localhost230405150001	G07	6.0	6.0	8.0	8.0	f04	-1.4255481	1.8456215
G	7	9	failing	rejected	DMSO	330.88956271943823	271.77912543887646	62	661.0	localhost230405150001	G07	12.0	12.0	16.0	16.0	f04	1.0568575	-1.3222373
G	7	9	failing	rejected	DMSO	498.8298147779327	394.9344752041426	62	661.0	localhost230405150001	G07	23.0	23.0	29.0	29.0	f04	-1.6401341	1.4276532
G	7	9	failing	rejected	DMSO	1006.9007953723789	447.57295733911786	62	661.0	localhost230405150001	G07	25.0	25.0	31.0	31.0	f04	2.9688535	-0.061188214
G	7	9	failing	rejected	DMSO	775.9012393121337	440.7861466039005	62	661.0	localhost230405150001	G07	28.0	28.0	35.0	35.0	f04	-0.33487648	3.2181451
G	7	9	failing	rejected	DMSO	337.9606114706539	535.9027002901138	62	661.0	localhost230405150001	G07	33.0	33.0	41.0	41.0	f04	-1.9599794	1.8149579
G	7	9	failing	rejected	DMSO	161.4765766625322	548.2096174029195	62	661.0	localhost230405150001	G07	35.0	35.0	43.0	43.0	f04	-0.5834491	3.0372
G	7	9	failing	rejected	DMSO	844.135453100159	553.9997880233175	62	661.0	localhost230405150001	G07	36.0	36.0	44.0	44.0	f04	-1.012511	3.8461318
G	7	9	failing	rejected	DMSO	621.9598259979529	573.9477140907541	62	661.0	localhost230405150001	G07	38.0	38.0	46.0	46.0	f04	-0.98628795	3.567254
G	7	9	failing	rejected	DMSO	195.96715853877993	637.1591686161598	62	661.0	localhost230405150001	G07	42.0	42.0	50.0	50.0	f04	-0.8574312	3.6642942
G	7	9	failing	rejected	DMSO	624.3697289156627	850.1325301204819	62	661.0	localhost230405150001	G07	59.0	59.0	69.0	69.0	f04	5.825811	4.1965833
G	7	9	failing	rejected	DMSO	383.3686805642242	242.68861565347646	40	662.0	localhost230405150001	G07	4.0	4.0	7.0	7.0	f05	-1.8988398	3.2308176
G	7	9	failing	rejected	DMSO	199.54831782390838	851.518492006681	41	658.0	localhost230405150001	G07	36.0	36.0	46.0	46.0	f01	1.4966638	3.874578
G	7	9	failing	rejected	DMSO	254.12514026182205	848.2005343307508	41	658.0	localhost230405150001	G07	38.0	38.0	48.0	48.0	f01	-2.1698382	3.6098552
G	7	9	failing	rejected	DMSO	792.2567297198981	979.5684794470717	48	659.0	localhost230405150001	G07	47.0	47.0	61.0	61.0	f02	-1.3935976	2.6908178
G	7	9	failing	rejected	DMSO	775.5085714285714	234.17538461538462	94	660.0	localhost230405150001	G07	17.0	17.0	21.0	21.0	f03	0.42838323	0.53995764
G	7	9	failing	rejected	DMSO	591.4502893214097	299.68869016307207	94	660.0	localhost230405150001	G07	30.0	30.0	35.0	35.0	f03	-0.5870507	4.1433635
G	7	9	failing	rejected	DMSO	435.84443293630244	341.9247022268255	62	661.0	localhost230405150001	G07	18.0	18.0	23.0	23.0	f04	-1.3577877	2.1063895
G	7	9	failing	rejected	DMSO	662.1133618286564	502.1724586508084	40	662.0	localhost230405150001	G07	15.0	15.0	18.0	18.0	f05	-1.9208606	4.3681793
G	7	9	failing	rejected	DMSO	939.2663686728783	705.7877109040544	66	657.0	localhost230405150001	G07	44.0	44.0	54.0	54.0	f00	-1.5252074	4.626857
G	7	9	failing	rejected	DMSO	54.59655967370101	395.6682035821954	94	660.0	localhost230405150001	G07	37.0	37.0	42.0	42.0	f03	-0.8264132	0.29403105
G	7	9	failing	rejected	DMSO	683.001977066034	818.9298141557928	94	660.0	localhost230405150001	G07	86.0	86.0	95.0	95.0	f03	1.3202806	4.7649245
G	7	9	failing	rejected	DMSO	487.0208192281652	109.20616113744076	62	661.0	localhost230405150001	G07	1.0	1.0	2.0	2.0	f04	-1.1021155	4.8524466
G	7	9	failing	rejected	DMSO	313.65429725052877	169.60411459334745	62	661.0	localhost230405150001	G07	7.0	7.0	9.0	9.0	f04	-1.1785673	3.086528
G	7	9	failing	rejected	DMSO	993.80223229857	550.3655388908267	40	662.0	localhost230405150001	G07	17.0	17.0	20.0	20.0	f05	-0.46835718	3.8861754
